image,expected,actual,passed,candidate_count,proposal_count,processing_ms,winner_margin,winner_score,candidate_scores,proposals
PURPLE/purple_004.jpg,PURPLE,PURPLE,True,1,1,28.866,inf,0.61112,"[{""color"": ""PURPLE"", ""score"": 0.61112}]","[{""rank"": 1, ""accepted"": true, ""color"": ""PURPLE"", ""confidence"": 0.875266, ""score"": 0.61112, ""dots"": 5, ""length"": 47.42, ""residual"": 0.149, ""spacing_cv"": 0.039702, ""metrics"": {""line"": 0.999386, ""dots"": 0.798202, ""periodic"": 0.995692, ""color"": 0.769406, ""valley"": 1.0}}]"
PURPLE/purple_005.jpg,PURPLE,PURPLE,True,1,1,30.804,inf,0.604136,"[{""color"": ""PURPLE"", ""score"": 0.604136}]","[{""rank"": 1, ""accepted"": true, ""color"": ""PURPLE"", ""confidence"": 0.869478, ""score"": 0.604136, ""dots"": 5, ""length"": 57.114, ""residual"": 1.072, ""spacing_cv"": 0.076971, ""metrics"": {""line"": 0.968579, ""dots"": 0.825055, ""periodic"": 0.982565, ""color"": 0.769406, ""valley"": 1.0}}]"
PURPLE/purple_006.jpg,PURPLE,PURPLE,True,1,1,40.943,inf,0.694997,"[{""color"": ""PURPLE"", ""score"": 0.694997}]","[{""rank"": 1, ""accepted"": true, ""color"": ""PURPLE"", ""confidence"": 0.908876, ""score"": 0.694997, ""dots"": 5, ""length"": 63.502, ""residual"": 0.231, ""spacing_cv"": 0.014371, ""metrics"": {""line"": 0.998517, ""dots"": 0.842593, ""periodic"": 0.999494, ""color"": 0.826474, ""valley"": 1.0}}]"
PURPLE/purple_007.jpg,PURPLE,PURPLE,True,1,1,40.556,inf,0.690057,"[{""color"": ""PURPLE"", ""score"": 0.690057}]","[{""rank"": 1, ""accepted"": true, ""color"": ""PURPLE"", ""confidence"": 0.909101, ""score"": 0.690057, ""dots"": 5, ""length"": 65.824, ""residual"": 0.233, ""spacing_cv"": 0.006487, ""metrics"": {""line"": 0.998498, ""dots"": 0.836206, ""periodic"": 0.999989, ""color"": 0.826474, ""valley"": 1.0}}]"
PURPLE/purple_008.jpg,PURPLE,PURPLE,True,1,1,31.123,inf,0.632866,"[{""color"": ""PURPLE"", ""score"": 0.632866}]","[{""rank"": 1, ""accepted"": true, ""color"": ""PURPLE"", ""confidence"": 0.877008, ""score"": 0.632866, ""dots"": 5, ""length"": 66.217, ""residual"": 0.118, ""spacing_cv"": 0.010232, ""metrics"": {""line"": 0.999613, ""dots"": 0.823139, ""periodic"": 0.999658, ""color"": 0.769406, ""valley"": 1.0}}]"
PURPLE/purple_009.jpg,PURPLE,PURPLE,True,1,1,32.712,inf,0.558157,"[{""color"": ""PURPLE"", ""score"": 0.558157}]","[{""rank"": 1, ""accepted"": true, ""color"": ""PURPLE"", ""confidence"": 0.850546, ""score"": 0.558157, ""dots"": 5, ""length"": 73.864, ""residual"": 0.298, ""spacing_cv"": 0.009949, ""metrics"": {""line"": 0.997528, ""dots"": 0.773455, ""periodic"": 0.999685, ""color"": 0.723657, ""valley"": 1.0}}]"
PURPLE/purple_010.jpg,PURPLE,PURPLE,True,1,1,44.329,inf,0.682182,"[{""color"": ""PURPLE"", ""score"": 0.682182}]","[{""rank"": 1, ""accepted"": true, ""color"": ""PURPLE"", ""confidence"": 0.901087, ""score"": 0.682182, ""dots"": 6, ""length"": 81.414, ""residual"": 0.197, ""spacing_cv"": 0.013964, ""metrics"": {""line"": 0.998926, ""dots"": 0.841073, ""periodic"": 0.99938, ""color"": 0.812462, ""valley"": 1.0}}]"
PURPLE/purple_011.jpg,PURPLE,PURPLE,True,1,1,33.565,inf,0.403707,"[{""color"": ""PURPLE"", ""score"": 0.403707}]","[{""rank"": 1, ""accepted"": true, ""color"": ""PURPLE"", ""confidence"": 0.762065, ""score"": 0.403707, ""dots"": 5, ""length"": 38.756, ""residual"": 0.551, ""spacing_cv"": 0.050582, ""metrics"": {""line"": 0.991593, ""dots"": 0.701048, ""periodic"": 0.991994, ""color"": 0.585431, ""valley"": 1.0}}]"
PURPLE/purple_012.jpg,PURPLE,PURPLE,True,1,1,28.739,inf,0.250576,"[{""color"": ""PURPLE"", ""score"": 0.250576}]","[{""rank"": 1, ""accepted"": true, ""color"": ""PURPLE"", ""confidence"": 0.693776, ""score"": 0.250576, ""dots"": 6, ""length"": 42.667, ""residual"": 0.0, ""spacing_cv"": 0.076547, ""metrics"": {""line"": 1.0, ""dots"": 0.520596, ""periodic"": 0.978203, ""color"": 0.492051, ""valley"": 1.0}}]"
PURPLE/purple_013.jpg,PURPLE,PURPLE,True,1,1,27.786,inf,0.304317,"[{""color"": ""PURPLE"", ""score"": 0.304317}]","[{""rank"": 1, ""accepted"": true, ""color"": ""PURPLE"", ""confidence"": 0.693333, ""score"": 0.304317, ""dots"": 6, ""length"": 45.333, ""residual"": 0.0, ""spacing_cv"": 0.058824, ""metrics"": {""line"": 1.0, ""dots"": 0.633056, ""periodic"": 0.990599, ""color"": 0.485273, ""valley"": 1.0}}]"
